Brunei Darussalam,33986.08738,34219.58437,34857.67208,35203.07073,34750.85165,34290.38511,35213.50015,34714.81796,33526.27087,32450.08994,32810.76615,33577.32906,33456.53296,32342.14776,31155.99337,30681.67944,29601.33333,29696.11841,29438.1007,30313.65639
Bulgaria,3717.900482,3937.671502,4260.372215,4519.149921,4849.8344,5231.298204,5629.758314,6048.696092,6464.672654,6288.67741,6427.810062,6605.08982,6693.612364,6693.450153,6796.689119,7074.681023,7341.047614,7599.124957,7859.692156,8234.839669
Burkina Faso,429.8473708,444.5497534,449.8539297,470.129581,476.0099793,501.2072485,516.1767659,521.3452574,535.5836429,535.5168327,563.9267748,583.6794751,602.7867568,618.8045811,626.6262487,632.1266837,650.4172587,671.251794,696.0445685,716.012195
Burundi,310.0067174,308.6452055,313.4864125,300.0861593,303.1196764,294.7387796,299.7691271,298.9366667,300.8413556,296.8471011,297.7917333,299.0171819,301.4813256,305.2908416,307.7655378,289.3596333,282.9759725,277.9598089,274.1319142,270.1372831
Cabo Verde,1844.53807,1854.512058,1921.892224,1973.554935,2145.774604,2265.03467,2416.173843,2750.476982,2901.192121,2834.882367,2845.702357,2923.260502,2919.779874,2910.099444,2894.987054,2891.884482,2994.198325,3068.990292,3172.960459,3318.932781
Cambodia,488.0027023,518.3842919,542.654743,578.4093554,627.0082134,697.7467582,759.643395,822.7540867,863.3869748,851.2030243,888.9125883,938.0176771,992.1346004,1049.994506,1109.375653,1170.742816,1235.323404,1304.549389,1384.968023,1465.969535
Cameroon,1137.624523,1156.050387,1175.87167,1206.610508,1256.693646,1250.058879,1262.871902,1281.39248,1281.019833,1277.181615,1277.265689,1283.567037,1305.668029,1332.86,1366.96659,1399.675331,1420.029867,1429.23468,1445.267766,1454.564064
Canada,37923.48646,38185.21967,38912.20974,39257.7619,40093.80734,40989.52682,41646.41464,42097.43512,42063.63305,40368.29204,41155.32364,42036.99784,42315.80739,42846.2842,43635.09548,43596.13554,43536.9134,44325.48834,44917.48373,45109.24449
Central African Republic,445.8032915,455.3383787,461.4980841,426.1595794,442.0152346,436.1002636,447.808105,459.7460648,459.5624556,488.3880234,500.5292757,513.594265,534.8835608,338.1657046,338.7003837,351.8797536,362.2183299,371.6031298,378.2630765,381.4140451
Chad,379.3515456,409.7036673,429.4269724,473.4680201,605.2393529,682.3538711,662.8855028,661.7723625,658.8744584,662.9232506,727.5249426,703.1232127,739.3383623,754.1718107,777.9356784,774.4116005,703.4660047,660.1261315,653.3497593,652.7032138
Chile,8550.711454,8722.575326,8904.537903,9227.912116,9746.183042,10214.73255,10727.10263,11171.41947,11479.28156,11234.96794,11773.00412,12382.37917,13017.06753,13318.59489,13421.53802,13569.9478,13644.62293,13615.52353,13906.77022,13765.11825
China,2193.892991,2359.568217,2557.887094,2797.171718,3061.827764,3390.71017,3800.759082,4319.023769,4711.635127,5128.895068,5647.058752,6152.686005,6591.650851,7056.410627,7532.771996,8016.431435,8516.513699,9053.212733,9619.192484,10155.49294
Colombia,4003.840324,4007.383076,4045.160407,4141.857865,4300.879451,4447.405926,4684.885103,4938.939283,5041.878748,5041.962558,5209.544008,5510.900488,5667.293728,5899.554495,6106.862095,6228.426299,6290.852117,6280.663838,6320.762084,6403.877096
"Congo, Dem. Rep.",339.969435,322.9300235,322.4400384,330.5489733,342.459983,352.321215,359.4280566,369.8407386,380.4948944,379.0548651,393.0274343,406.2010116,420.6293478,441.0129597,466.4249271,482.0645483,476.8148846,477.8478711,489.382354,494.8192269
"Congo, Rep.",2057.767151,2057.200356,2101.690641,2060.938941,2061.348201,2142.705976,2228.585458,2005.960069,2062.970186,2212.361862,2333.074237,2308.423468,2468.558484,2392.688741,2493.088063,2347.818499,2045.202259,1909.365875,1774.613901,1731.79988
Costa Rica,7646.026942,7768.438519,7898.632694,8109.824442,8340.829384,8545.746794,9041.386288,9647.860353,9966.047881,9746.490149,10137.5816,10453.52198,10832.75615,10975.69576,11240.71096,11529.95453,11893.32259,12267.16135,12470.95672,12662.42214
Cote d'Ivoire,1809.920795,1725.155936,1636.446946,1521.884837,1534.076712,1514.620553,1523.233053,1507.089591,1545.880088,1568.021131,1640.315029,1520.342298,1602.910918,1739.155189,1858.615347,1941.566336,2027.939729,2121.603009,2210.325815,2289.376521
Croatia,8805.8584,9432.658578,9970.441715,10522.17468,10956.22331,11408.57605,11963.29163,12564.33464,12817.37807,11907.86704,11788.85032,11819.37727,11579.12764,11565.22806,11562.57509,11952.31118,12464.48352,13045.51936,13531.2435,14071.91147
Cuba,4113.507265,4231.82114,4280.234412,4431.00284,4675.808084,5189.950033,5808.664725,6225.38023,6477.804699,6567.987282,6720.677673,6903.94022,7105.433676,7292.738255,7362.341667,7683.757891,7721.791846,7865.371561,8048.01661,8042.948524
Cyprus,22383.76758,23019.04688,23603.97656,23930.56445,24799.43945,25631.1543,26395.29492,27156.56445,27448.92188,26183.34766,26089.93359,25538.66992,24285.38867,22738.39063,22581.72656,23487.125,24916.51953,26101.18164,27241.00781,28359.91992
Czechia,12312.49777,12734.92203,12959.81748,13428.09962,14070.28046,14978.41319,15948.74529,16739.17872,17046.88503,16160.62056,16505.9537,16761.82731,16606.99254,16593.86423,16951.37912,17829.69832,18247.01173,19139.23988,19689.5827,20206.42564
Denmark,49241.928,49469.68881,49541.85555,49599.99696,50792.00095,51835.83271,53687.44155,53935.87025,53345.35762,50457.23249,51173.46616,51644.46351,51567.04015,51831.79793,52404.76397,53254.85637,54556.06895,55735.7649,56563.48847,57203.02779
Djibouti,..,..,..,..,..,..,..,..,..,..,..,..,..,2167.202457,2279.577595,2409.311902,2538.054019,2632.913333,2714.351648,2820.062866
Dominican Republic,4175.170931,4214.573667,4340.899839,4222.590244,4272.075138,4612.808646,4971.238056,5272.863995,5373.096134,5353.598103,5724.307164,5827.383123,5909.863245,6120.991028,6472.848942,6838.936594,7209.990042,7461.653103,7894.955017,8205.142409
Ecuador,4227.552516,4322.341882,4421.934417,4463.597184,4746.807173,4912.527491,5041.3338,5063.984478,5294.899313,5236.053684,5331.383774,5657.213016,5881.381167,6078.439563,6215.838092,6130.586676,5965.643273,6012.803317,5976.245345,5863.910566
"Egypt, Arab Rep.",2517.580506,2553.528409,2560.457409,2587.630508,2639.347069,2703.222583,2832.5482,2974.687871,3125.74753,3208.452267,3305.883247,3290.761828,3288.794355,3283.74072,3301.204443,3370.382447,3444.268262,3517.587895,3634.834269,3768.627511
El Salvador,2957.371869,2968.631544,3003.698339,3042.834653,3065.418791,3147.225225,3285.917604,3341.616996,3399.331869,3315.801593,3373.043809,3488.150017,3572.671423,3638.162801,3686.095565,3761.51368,3845.022496,3921.315865,4009.716555,4104.917889
Equatorial Guinea,3941.663522,6132.847296,6987.942647,7604.480697,10028.35435,11188.44854,11508.92592,12660.90547,14222.54884,13740.83997,11933.31103,12155.81874,12625.29592,11614.00291,11200.81068,9788.983771,8594.45019,7818.053564,7079.650502,6472.070861
Estonia,9960.139039,10625.57927,11417.16797,12362.24828,13282.54552,14631.38733,16155.20743,17459.09831,16607.56806,14205.39488,14585.83866,15692.78883,16257.4722,16553.38326,17096.64458,17402.03761,17945.94496,18962.4103,19611.61099,20269.57514
Eswatini,2411.444924,2411.373859,2494.44754,2571.688071,2647.463243,2790.250788,2941.396842,3054.082429,3062.614991,3096.296069,3199.053542,3254.813373,3411.719361,3521.669337,3530.360904,3583.31129,3594.167067,3638.768782,3695.949942,3766.062999
Ethiopia,258.8705508,272.288578,268.4236285,255.1002912,281.5203534,305.9793854,329.6793116,357.117967,384.5726966,406.8569684,445.1823799,481.0379051,508.0657602,546.5928894,586.5736719,630.3126821,671.2906427,715.748806,744.3675944,785.4850502
Fiji,4000.911583,4038.190943,4125.385396,4125.788677,4302.409145,4291.77689,4330.889176,4257.575425,4272.36775,4191.407225,4297.200424,4397.965949,4446.797804,4645.112956,4894.113633,5105.262627,5223.450744,5499.200904,5708.99262,5679.050725
Finland,37884.39132,38784.77255,39351.3904,40044.30486,41522.17508,42530.61968,44074.03092,46212.64097,46358.62041,42412.09785,43563.5722,44466.8177,43637.24867,43044.99712,42710.92129,42801.90812,43878.96673,45173.62941,45627.91989,46135.88142
France,33592.46683,34009.8624,34146.30627,34183.66334,34893.52981,35208.8558,35821.87199,36464.95927,36354.65866,35129.36224,35638.12156,36244.18716,36182.15113,36203.19087,36378.61866,36652.92231,36956.7958,37694.0833,38259.69777,38832.0242
Gabon,7611.835688,7574.114889,7357.566689,7322.606116,7171.683509,7155.365461,6750.050826,6937.485111,6497.481217,6295.199034,6514.731141,6735.082856,6840.948589,6977.770246,7039.682125,7090.45461,7038.577254,6893.384304,6786.890327,6893.323082
"Gambia, The",667.965505,686.687815,645.7018536,670.6610671,697.4725837,661.3220355,638.0770666,637.5311207,656.7040331,679.0037402,697.162699,620.9483398,633.5828401,632.1972706,605.0338079,611.6713342,606.3163144,618.4808851,645.9383087,668.6352484
Georgia,1566.560257,1667.508007,1774.636442,1984.244331,2112.261319,2329.570854,2563.543091,2901.104094,2980.309535,2897.130877,3100.723427,3356.997868,3597.203764,3738.70504,3902.568799,4014.185944,4128.385603,4327.727585,4539.087522,4773.423309
Germany,34490.07577,35011.06846,34883.05807,34619.66407,35034.08061,35310.47047,36699.44678,37842.35779,38278.31301,36190.39289,37760.91363,39977.34171,40069.35396,40135.01583,40851.16173,41103.25644,41682.03224,42639.55441,42928.74124,43284.60246
Ghana,1020.173739,1033.133041,1050.355895,1075.384037,1105.698138,1140.199319,1181.57234,1201.224399,1277.837444,1306.199915,1375.000574,1530.376638,1631.937814,1708.847326,1715.843363,1711.290666,1728.116616,1827.294579,1899.829903,1981.636156
Greece,18642.80207,19312.38683,19996.55181,21104.83291,22118.1558,22185.52068,23369.25172,24072.89616,23928.60572,22839.34753,21560.35335,19400.80773,18123.6711,17796.25767,18000.41846,18083.87791,18070.78073,18304.30768,18647.49572,19018.90212
Grenada,6678.368483,6512.651919,6718.151448,7319.532458,7220.61374,8124.487201,7748.304059,8168.525726,8190.722463,7596.972176,7505.773072,7505.340165,7355.024342,7461.475594,7939.536028,8379.621847,8621.617741,8933.227637,9252.676059,9247.90866
Guatemala,3195.39434,3192.308607,3239.567178,3250.841126,3282.321072,3320.164071,3427.678267,3573.599636,3620.830465,3570.302838,3606.430549,3688.866164,3731.675784,3802.153802,3903.059615,3994.636913,4034.158482,4091.268,4163.484461,4263.078053
Guinea,620.9044599,635.3318295,657.8567608,651.3052606,652.5042236,658.894385,653.1193818,681.8281797,693.1141093,668.8147463,683.9845886,704.7373277,728.3684414,738.840597,747.3634151,756.4255941,816.8470839,878.1792764,910.652647,937.7031368
Guinea-Bissau,563.6243086,563.8086023,545.9668155,536.5610155,538.5425209,548.2073639,547.2321729,550.876494,554.063491,558.192083,569.0176241,599.0451997,573.2171965,576.1798854,566.5355767,585.9570106,607.1663348,627.6169351,620.7710283,633.7257438
Guyana,3788.250004,3870.738604,3911.933265,3885.979511,3947.447297,3874.076933,4080.009142,4384.083878,4475.059558,4654.5258,4868.705563,5147.172443,5420.67715,5592.756441,5659.075248,5668.429765,5852.837731,6038.273456,6127.705381,6348.69809
Haiti,1332.247467,1304.049389,1294.972367,1317.131229,1278.126993,1295.646935,1296.59477,1335.349179,1348.735462,1405.374109,1310.82894,1362.235822,1348.191835,1385.572235,1388.928403,1404.155214,1409.577516,1425.050912,1429.231353,1386.518517
Honduras,1768.25189,1768.287961,1787.096899,1821.148304,1887.083174,1953.323897,2033.068792,2110.044928,2151.19911,2054.381772,2087.249893,2124.185097,2169.153819,2187.830941,2213.437985,2257.222712,2303.875879,2373.788855,2423.273299,2446.10531
Hungary,8967.696269,9354.480751,9825.943199,10255.61011,10792.73743,11278.61603,11741.94768,11792.77129,11932.0384,11162.05597,11307.7162,11551.49893,11466.14191,11705.00925,12233.29937,12717.0386,13035.35286,13628.40449,14377.42196,15082.67149
Iceland,42174.66506,43288.0763,43143.46058,43763.77561,46766.01687,48850.76586,50731.69069,53646.36902,53821.47082,49527.39883,48193.7014,48933.54566,49191.57442,50946.81626,51233.24405,52951.68151,55513.6423,56501.45768,57697.59828,57806.06375
India,755.4820979,777.7334583,793.1007558,840.8178259,892.3818718,947.7631892,1008.666876,1070.13126,1087.582753,1156.880366,1238.014405,1285.282701,1337.475763,1404.544982,1490.028121,1590.173918,1701.183796,1795.911383,1891.137944,1941.815083
Indonesia,1845.227806,1885.679757,1943.644933,2009.489789,2083.882515,2174.915228,2264.93574,2377.255,2487.611303,2569.87422,2695.868178,2826.480449,2959.514486,3086.323125,3203.484296,3322.581688,3453.04944,3591.780038,3741.305277,3892.421673
"Iran, Islamic Rep.",3927.709225,3953.4797,4231.47891,4554.593875,4675.940807,4748.030256,4908.959954,5232.703551,5174.354774,5155.857252,5378.717713,5450.938215,5180.08603,5027.484719,5178.900709,4990.936798,5332.101034,5401.455939,5211.111643,5017.117217
Ireland,42098.27937,43631.69631,45433.57889,46046.65348,48281.50838,49952.50294,51049.05497,52227.89555,48879.22787,45919.68274,46438.76969,46622.23949,46422.52574,46698.55665,50368.13774,62053.98444,62588.66828,67486.2718,72339.42185,75239.30289
Israel,29321.3254,28733.94126,28128.84607,28010.60746,28836.51318,29503.90146,30605.156,31880.34505,32337.19771,31852.2672,33048.55459,34247.62328,34491.16011,35348.30685,36035.25775,36206.52222,37109.02182,37953.04046,38744.16044,39591.36876
Italy,32350.90437,32963.67061,32998.20319,32897.39078,33150.47622,33257.7698,33751.70002,34081.09033,33530.36014,31615.27081,32058.17399,32229.45679,31184.55843,30257.62743,29979.91872,30242.38614,30685.6459,31244.2271,31593.48026,32114.29986
Jamaica,4920.069867,4961.171539,5035.634838,5195.08562,5238.173455,5259.643809,5386.377383,5440.124474,5375.761261,5121.338127,5025.493171,5089.604869,5033.358272,5035.128281,5049.08007,5077.550622,5132.22647,5172.9157,5264.196092,5307.509981
Japan,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36117.22769,36081.06531
Jordan,3635.292168,3747.464929,3879.883758,3951.041046,4183.851069,4408.270274,4453.653835,4521.653179,4731.612823,4861.126992,4865.469769,4872.996553,4920.865189,4732.387232,4348.236669,4064.253016,3949.61079,3947.971689,3929.687142,3916.016947
Kazakhstan,4446.452533,5055.313866,5550.505632,6046.328017,6580.885049,7155.343663,7837.629145,8438.104645,8554.823573,8487.54483,8979.332284,9506.734053,9823.693897,10264.29807,10539.04468,10510.77189,10476.34757,10758.52088,11053.36206,11402.76011
Kenya,1187.325242,1195.443206,1166.064728,1165.165545,1188.570142,1221.858705,1262.814062,1309.895012,1274.404069,1278.14029,1342.768059,1374.543588,1401.490154,1420.078013,1457.542368,1496.652856,1525.742821,1550.202715,1604.802164,1653.828194
Kiribati,1477.077622,1427.946697,1452.052228,1451.310726,1399.147169,1439.407471,1411.112194,1412.794996,1357.063427,1341.759523,1302.170429,1302.496282,1347.961162,1383.079293,1348.002045,1459.133021,1430.026337,1404.613346,1455.727166,1424.797555
"Korea, Rep.",16992.47908,17680.84549,18936.95165,19431.97111,20361.06925,21193.35751,22192.18512,23360.90574,23882.7305,23948.47224,25451.00416,26186.89754,26675.44017,27394.65031,28094.9177,28732.23108,29461.78401,30307.39524,31053.63793,31640.21463
Kuwait,31657.76325,30820.96461,30886.36951,35304.13956,37980.05593,40469.83721,41154.42557,41125.62031,39853.51246,35117.63267,32563.55544,33422.53222,33003.7603,31077.39536,30277.64283,29310.52211,29129.67151,27240.12475,26660.37973,25773.4567
Kyrgyz Republic,718.3373488,749.4197807,742.4436884,786.35182,831.4843246,820.7159801,837.1337991,900.0255139,966.4153604,982.3771732,966.15073,1011.315529,993.7374233,1080.54823,1101.705332,1121.082835,1146.103221,1177.438736,1197.610724,1226.824464
Lao PDR,917.2887384,954.430398,995.3416807,1040.333318,1091.300858,1151.930252,1231.519041,1304.292404,1384.689441,1466.089087,1567.577628,1669.066415,1777.410213,1893.326627,2009.825534,2125.459057,2240.416347,2358.372664,2467.955762,2564.019654
Latvia,6725.33754,7243.56298,7847.645368,8591.267913,9405.061722,10526.45225,11895.27506,13185.06932,12891.44234,11237.10893,10962.23153,11450.9768,12410.36526,12795.87829,13162.65456,13786.4568,14242.57267,14845.33489,15558.69178,16069.84043
Lebanon,5970.974546,6103.394311,6230.746034,6348.806485,6669.253069,6747.71186,6740.741878,7230.858589,7760.765847,8445.10247,9037.085809,9026.471723,9019.698229,8539.566078,7921.080236,7802.751368,8101.709668,8364.696412,8441.194975,8066.01527
Lesotho,727.2345946,752.8181221,759.0033381,795.4056612,811.9819644,843.508131,879.4757494,913.219151,958.0688812,939.3751427,982.2074983,1020.000355,1075.620196,1084.753624,1092.091116,1113.871328,1140.384585,1090.987157,1078.157898,1074.622501
Liberia,763.4268725,762.9466649,771.2349664,534.4539527,541.9086736,545.3980631,557.0246263,580.352736,596.9842925,609.1205965,627.8053786,653.1018707,680.7900122,723.9591843,714.18249,699.6629469,675.0596106,678.5791441,673.411392,644.1620652
Libya,11170.20972,10721.36881,10364.34076,11423.17685,11628.78298,12674.00902,13191.96431,13729.25969,13418.29022,12561.99146,12925.66595,6734.273768,13263.58452,10666.79256,8057.357875,7867.571893,7639.287205,9968.987254,10595.32246,9278.337943
Lithuania,6423.420676,6899.236834,7424.394824,8275.803448,8919.081749,9766.487647,10659.40021,11984.92329,12425.3981,10699.78946,11106.95021,12046.72139,12678.69269,13262.33446,13850.00013,14263.96458,14810.25178,15661.99625,16443.58529,17249.71844
Luxembourg,92527.71181,94243.70732,96269.57939,97597.99692,100292.5685,101222.0457,105614.1799,112417.8785,110094.7923,104574.3499,106544.0572,105290.249,104487.7442,105338.9561,105583.937,105462.0126,108351.4522,107142.1276,106376.7836,106729.0249
Madagascar,474.1390273,487.661108,414.6873411,442.1032346,451.9212314,459.7749877,470.618594,483.1452768,500.7824783,467.1156493,456.7292122,451.1275097,452.2050135,450.4120903,453.3834193,455.6380397,461.7360533,467.6550729,470.4239036,478.9269667
Malawi,292.2302928,271.1852885,269.1096008,277.322587,284.7375579,286.1078616,291.2736573,310.3142822,324.5472816,341.5071075,354.5801568,361.2935942,357.8262881,366.0145638,376.2371637,376.2462048,375.2537589,379.8850969,386.0601122,396.3168378
Malaysia,6461.980319,6330.617523,6506.106898,6716.631872,7004.125873,7209.604889,7444.014116,7742.5649,7948.934144,7675.225092,8101.393387,8393.94875,8711.281087,8976.530397,9369.086276,9699.584021,9984.146756,10416.02404,10777.74825,11114.54199
Mali,556.7723922,623.2663723,622.7967208,658.1427166,646.9280475,666.7944196,675.1889472,676.0800295,685.4606682,695.3944842,708.9304715,708.4186701,682.2878419,677.8611387,703.2310321,723.5042025,741.7976322,756.4280706,767.5715929,779.3266223
Malta,17189.56411,16860.50458,17164.54342,17746.81349,17652.62876,18133.90866,18521.55503,19338.462,19948.05626,19573.897,20557.76496,20566.26606,21221.63341,22071.03161,23286.10039,24921.579,25181.25899,27177.80038,27864.20115,28375.27093
Mauritania,1265.159139,1224.679522,1215.250035,1271.673825,1303.270367,1384.012888,1601.141206,1533.632255,1490.816151,1452.177275,1448.02185,1463.593435,1481.976497,1499.4303,1522.757571,1562.725248,1541.161311,1595.231655,1628.0372,1670.027125
Mauritius,5671.029551,5814.748346,5867.773629,6170.648766,6397.593462,6472.873887,6756.22956,7110.694939,7466.694658,7693.764344,8011.455172,8324.783283,8591.967159,8861.140772,9183.610912,9509.934655,9870.467237,10249.9164,10654.79047,10959.33614
Mexico,8954.804373,8782.127396,8646.162683,8641.721583,8849.510636,8925.236669,9200.402581,9288.162478,9276.054837,8677.758293,9001.686162,9199.146032,9401.977909,9404.59628,9553.266081,9753.380048,9897.150062,9997.686914,10120.36354,10013.70319
"Micronesia, Fed. Sts.",2783.116177,2837.372548,2851.772051,2901.44992,2821.341879,2891.873288,2906.269003,2872.934132,2825.095854,2878.111386,2950.798726,3036.448494,2970.265188,2851.035434,2774.694714,2891.322103,2905.061452,2969.339334,2962.238581,2984.930124
Moldova,1337.860085,1422.647405,1537.169557,1643.243655,1769.216143,1906.540687,2003.61541,2068.511448,2234.103897,2102.710936,2254.252778,2386.788982,2373.024349,2588.330641,2719.395057,2731.065584,2884.832064,3072.766422,3261.74934,3436.449104
Morocco,1678.979126,1777.879395,1809.508545,1893.500732,1959.115234,1996.452271,2119.056396,2165.124268,2263.502197,2328.813477,2385.512207,2476.391113,2515.82373,2593.995605,3047.145996,3139.243652,3116.578369,3234.767578,3296.210449,3355.629639
Mozambique,293.7086684,321.0383931,341.9659011,356.1196961,374.4052978,389.0800185,415.9957817,436.6837969,456.517416,472.574353,489.40667,510.5144038,531.3090175,551.1102525,573.9955792,594.2265335,597.9445939,601.3616675,604.0071745,600.4039411
Myanmar,318.0069254,353.9515696,391.4158182,438.0611973,493.6975708,556.1421301,625.3799735,698.3655354,771.186089,846.4911093,924.6497386,986.1270776,1041.22587,1113.927401,1195.257259,1224.562343,1342.586509,1409.033723,1488.530519,1577.802711
Namibia,3082.764233,3056.472666,3148.357908,3235.752012,3587.844575,3634.626252,3845.294643,4001.715513,4053.226607,4007.491799,4186.048972,4330.951091,4476.421652,4648.32473,4846.897413,4965.68086,4880.452995,4746.191068,4714.460204,4596.62707
Nepal,546.9314921,564.0752891,556.3680961,570.4194355,589.7574719,603.7487003,618.5591417,634.999928,669.5563788,696.1425978,726.0551022,748.0124535,781.1036824,807.1367442,853.1478426,882.3074488,878.1501748,946.0423277,1006.606664,1061.486019
Netherlands,40456.94224,41087.04217,40914.3255,40785.12222,41450.40427,42201.77541,43592.30274,45138.67844,45939.1482,44027.60256,44390.50441,44869.31294,44242.97353,44055.30426,44521.89454,45193.40322,45938.78504,46997.34545,47826.81912,48443.73205
New Zealand,30863.45712,31745.04692,32656.74281,33475.40392,34310.16222,35051.6108,35624.55407,36362.68866,35654.61999,35252.2316,35393.7555,35915.83974,36521.49091,37218.8257,38002.38733,38630.72659,39195.80768,39759.15065,40365.1957,40599.03155
